Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
1/7/2007;16:56:00;0.290;0.208;242.830;1.400;0.000;2.000;0.000
1/7/2007;16:57:00;0.228;0.108;242.540;1.000;0.000;1.000;0.000
1/7/2007;16:58:00;0.238;0.106;242.090;1.000;0.000;1.000;0.000
1/7/2007;16:59:00;0.228;0.108;242.420;1.000;0.000;1.000;0.000
1/7/2007;17:00:00;0.226;0.106;242.630;1.000;0.000;1.000;0.000
1/7/2007;17:01:00;0.228;0.108;242.570;1.000;0.000;1.000;0.000
1/7/2007;17:02:00;0.226;0.108;242.560;1.000;0.000;1.000;0.000
1/7/2007;17:03:00;0.226;0.106;242.080;1.000;0.000;2.000;0.000
1/7/2007;17:04:00;0.226;0.106;242.170;1.000;0.000;1.000;0.000
1/7/2007;17:05:00;0.226;0.108;242.470;1.000;0.000;1.000;0.000
1/7/2007;17:06:00;0.226;0.106;242.200;1.000;0.000;1.000;0.000
1/7/2007;17:07:00;0.226;0.108;242.580;1.000;0.000;1.000;0.000
1/7/2007;17:08:00;0.226;0.106;242.050;1.000;0.000;1.000;0.000
1/7/2007;17:09:00;0.244;0.114;241.310;1.200;0.000;1.000;0.000
1/7/2007;17:10:00;0.334;0.238;241.750;1.600;0.000;2.000;0.000
1/7/2007;17:11:00;0.334;0.240;242.060;1.600;0.000;1.000;0.000
1/7/2007;17:12:00;0.332;0.240;241.790;1.600;0.000;1.000;0.000
1/7/2007;17:13:00;0.330;0.236;241.250;1.600;0.000;1.000;0.000
1/7/2007;17:14:00;0.330;0.236;241.190;1.600;0.000;1.000;0.000
1/7/2007;17:15:00;0.328;0.236;241.370;1.600;0.000;1.000;0.000
1/7/2007;17:16:00;0.328;0.240;242.150;1.600;0.000;1.000;0.000
1/7/2007;17:17:00;0.328;0.240;242.120;1.600;0.000;1.000;0.000
1/7/2007;17:18:00;0.326;0.236;241.190;1.600;0.000;2.000;0.000
1/7/2007;17:19:00;0.324;0.236;241.350;1.600;0.000;1.000;0.000
1/7/2007;17:20:00;0.324;0.240;242.010;1.600;0.000;1.000;0.000
1/7/2007;17:21:00;0.324;0.238;241.800;1.600;0.000;1.000;0.000
1/7/2007;17:22:00;0.322;0.236;241.380;1.600;0.000;1.000;0.000
1/7/2007;17:23:00;0.322;0.238;241.710;1.600;0.000;1.000;0.000
1/7/2007;17:24:00;0.396;0.316;241.630;2.200;0.000;1.000;0.000
1/7/2007;17:25:00;0.408;0.334;242.060;2.200;0.000;1.000;0.000
1/7/2007;17:26:00;0.406;0.330;241.070;2.200;0.000;1.000;0.000
1/7/2007;17:27:00;0.402;0.328;240.570;2.200;0.000;2.000;0.000
1/7/2007;17:28:00;0.404;0.330;241.230;2.200;0.000;1.000;0.000
1/7/2007;17:29:00;0.400;0.332;241.550;2.200;0.000;1.000;0.000
1/7/2007;17:30:00;0.456;0.332;241.730;2.400;0.000;1.000;0.000
1/7/2007;17:31:00;0.490;0.334;241.730;2.600;0.000;1.000;0.000
1/7/2007;17:32:00;0.396;0.334;241.690;2.000;0.000;1.000;0.000
1/7/2007;17:33:00;0.394;0.334;241.490;2.000;0.000;1.000;0.000
1/7/2007;17:34:00;0.394;0.332;241.350;2.000;0.000;1.000;0.000
1/7/2007;17:35:00;0.394;0.334;241.750;2.000;0.000;1.000;0.000
1/7/2007;17:36:00;0.380;0.312;242.470;2.000;0.000;1.000;0.000
1/7/2007;17:37:00;0.246;0.098;242.900;1.200;0.000;0.000;0.000
1/7/2007;17:38:00;0.232;0.080;241.940;1.000;0.000;0.000;0.000
1/7/2007;17:39:00;0.232;0.080;241.450;1.000;0.000;0.000;0.000
1/7/2007;17:40:00;0.230;0.078;240.940;1.000;0.000;0.000;0.000
1/7/2007;17:41:00;0.230;0.078;241.260;1.000;0.000;0.000;0.000
1/7/2007;17:42:00;0.164;0.000;241.860;0.800;0.000;0.000;0.000
1/7/2007;17:43:00;0.162;0.000;241.930;0.800;0.000;0.000;0.000
1/7/2007;17:44:00;0.158;0.000;241.270;0.800;0.000;0.000;0.000
1/7/2007;17:45:00;0.174;0.000;241.000;0.800;0.000;0.000;0.000
1/7/2007;17:46:00;0.174;0.000;241.300;0.800;0.000;0.000;0.000
1/7/2007;17:47:00;0.174;0.000;241.400;0.800;0.000;0.000;0.000
1/7/2007;17:48:00;0.174;0.000;241.230;0.800;0.000;0.000;0.000
1/7/2007;17:49:00;0.174;0.000;240.780;0.800;0.000;0.000;0.000
1/7/2007;17:50:00;0.172;0.000;239.540;0.800;0.000;0.000;0.000
1/7/2007;17:51:00;0.172;0.000;239.580;0.800;0.000;0.000;0.000
1/7/2007;17:52:00;0.172;0.000;239.550;0.800;0.000;0.000;0.000
1/7/2007;17:53:00;0.172;0.000;239.380;0.800;0.000;0.000;0.000
1/7/2007;17:54:00;0.172;0.000;239.230;0.800;0.000;0.000;0.000
1/7/2007;17:55:00;0.170;0.000;239.720;0.800;0.000;0.000;0.000
1/7/2007;17:56:00;0.172;0.000;240.160;0.800;0.000;0.000;0.000
1/7/2007;17:57:00;0.172;0.000;240.690;0.800;0.000;0.000;0.000
1/7/2007;17:58:00;0.174;0.000;241.200;0.800;0.000;0.000;0.000
1/7/2007;17:59:00;0.174;0.000;240.650;0.800;0.000;0.000;0.000
1/7/2007;18:00:00;0.174;0.000;240.780;0.800;0.000;0.000;0.000
1/7/2007;18:01:00;0.174;0.000;240.750;0.800;0.000;0.000;0.000
1/7/2007;18:02:00;0.290;0.100;239.690;1.400;0.000;0.000;0.000
1/7/2007;18:03:00;0.286;0.106;239.780;1.200;0.000;0.000;0.000
1/7/2007;18:04:00;0.322;0.106;240.530;1.400;0.000;0.000;0.000
1/7/2007;18:05:00;0.286;0.104;239.650;1.200;0.000;0.000;0.000
1/7/2007;18:06:00;0.278;0.104;239.500;1.200;0.000;0.000;0.000
1/7/2007;18:07:00;0.278;0.110;240.920;1.200;0.000;0.000;0.000
1/7/2007;18:08:00;0.276;0.112;241.380;1.200;0.000;0.000;0.000
1/7/2007;18:09:00;0.276;0.110;241.240;1.200;0.000;0.000;0.000
1/7/2007;18:10:00;0.276;0.112;241.600;1.200;0.000;0.000;0.000
1/7/2007;18:11:00;1.268;0.338;239.860;5.600;0.000;0.000;0.000
1/7/2007;18:12:00;1.302;0.334;239.630;5.600;0.000;0.000;0.000
1/7/2007;18:13:00;1.052;0.278;239.420;5.000;0.000;0.000;0.000
1/7/2007;18:14:00;0.262;0.104;239.450;1.200;0.000;0.000;0.000
1/7/2007;18:15:00;1.360;0.364;237.780;6.800;0.000;0.000;0.000
1/7/2007;18:16:00;1.844;0.528;236.680;8.200;0.000;0.000;0.000
1/7/2007;18:17:00;1.828;0.538;236.290;8.000;0.000;0.000;0.000
1/7/2007;18:18:00;1.822;0.538;236.600;8.000;0.000;0.000;0.000
1/7/2007;18:19:00;0.860;0.320;237.870;5.000;0.000;0.000;0.000
1/7/2007;18:20:00;0.368;0.202;238.580;1.800;0.000;0.000;0.000
1/7/2007;18:21:00;0.448;0.290;237.950;2.800;0.000;0.000;0.000
1/7/2007;18:22:00;1.114;0.764;237.510;6.200;0.000;0.000;0.000
1/7/2007;18:23:00;1.104;0.748;237.960;6.000;0.000;0.000;0.000
1/7/2007;18:24:00;0.694;0.462;238.680;4.200;0.000;0.000;0.000
1/7/2007;18:25:00;0.250;0.098;239.480;1.200;0.000;0.000;0.000
1/7/2007;18:26:00;0.234;0.076;239.660;1.000;0.000;0.000;0.000
1/7/2007;18:27:00;0.238;0.074;238.600;1.000;0.000;0.000;0.000
1/7/2007;18:28:00;0.238;0.072;238.630;1.000;0.000;0.000;0.000
1/7/2007;18:29:00;0.232;0.070;237.780;1.000;0.000;0.000;0.000
1/7/2007;18:30:00;0.232;0.070;237.630;1.000;0.000;0.000;0.000
1/7/2007;18:31:00;0.240;0.070;237.940;1.000;0.000;0.000;0.000
1/7/2007;18:32:00;0.436;0.074;237.950;2.000;0.000;0.000;0.000
1/7/2007;18:33:00;0.450;0.076;237.390;2.200;0.000;0.000;0.000
1/7/2007;18:34:00;0.448;0.076;237.120;2.200;0.000;0.000;0.000
1/7/2007;18:35:00;0.450;0.076;237.480;2.200;0.000;0.000;0.000
1/7/2007;18:36:00;1.450;0.064;236.410;6.200;0.000;0.000;14.000
1/7/2007;18:37:00;1.512;0.064;236.180;6.400;0.000;0.000;18.000
1/7/2007;18:38:00;1.502;0.064;236.390;6.400;0.000;0.000;17.000
1/7/2007;18:39:00;1.496;0.068;237.120;6.400;0.000;0.000;18.000
1/7/2007;18:40:00;1.460;0.000;236.790;6.200;0.000;0.000;17.000
1/7/2007;18:41:00;1.416;0.000;236.400;6.000;0.000;0.000;17.000
1/7/2007;18:42:00;1.428;0.000;237.690;6.000;0.000;0.000;18.000
1/7/2007;18:43:00;1.426;0.000;237.590;6.000;0.000;0.000;17.000
1/7/2007;18:44:00;1.426;0.000;237.630;6.000;0.000;0.000;17.000
1/7/2007;18:45:00;1.428;0.000;237.910;6.000;0.000;0.000;18.000
1/7/2007;18:46:00;1.428;0.000;238.210;6.000;0.000;0.000;17.000
1/7/2007;18:47:00;1.426;0.000;238.070;6.000;0.000;0.000;17.000
1/7/2007;18:48:00;1.424;0.000;238.030;6.000;0.000;0.000;18.000
1/7/2007;18:49:00;1.420;0.000;237.990;6.000;0.000;0.000;17.000
1/7/2007;18:50:00;1.422;0.000;238.040;6.000;0.000;0.000;18.000
1/7/2007;18:51:00;1.506;0.048;238.040;6.400;0.000;0.000;17.000
1/7/2007;18:52:00;1.532;0.090;237.870;6.400;0.000;0.000;17.000
1/7/2007;18:53:00;1.532;0.090;237.910;6.400;0.000;0.000;18.000
1/7/2007;18:54:00;1.524;0.090;237.370;6.400;0.000;0.000;17.000
1/7/2007;18:55:00;1.520;0.090;237.190;6.400;0.000;0.000;17.000
1/7/2007;18:56:00;1.522;0.088;237.340;6.400;0.000;0.000;17.000
1/7/2007;18:57:00;1.520;0.088;237.200;6.400;0.000;0.000;18.000
1/7/2007;18:58:00;1.526;0.092;237.890;6.400;0.000;0.000;17.000
1/7/2007;18:59:00;1.520;0.090;237.500;6.400;0.000;0.000;17.000
1/7/2007;19:00:00;1.516;0.090;237.390;6.400;0.000;0.000;17.000
1/7/2007;19:01:00;1.518;0.092;237.640;6.400;0.000;0.000;18.000
1/7/2007;19:02:00;1.516;0.092;237.770;6.400;0.000;0.000;17.000
1/7/2007;19:03:00;1.518;0.094;237.910;6.400;0.000;0.000;17.000
1/7/2007;19:04:00;1.522;0.096;238.530;6.400;0.000;0.000;18.000
1/7/2007;19:05:00;1.518;0.094;238.000;6.400;0.000;0.000;17.000
1/7/2007;19:06:00;1.516;0.094;238.050;6.400;0.000;0.000;18.000
1/7/2007;19:07:00;1.512;0.094;237.740;6.400;0.000;0.000;17.000
1/7/2007;19:08:00;1.510;0.090;237.330;6.400;0.000;0.000;17.000
1/7/2007;19:09:00;0.818;0.100;238.330;4.200;0.000;0.000;7.000
1/7/2007;19:10:00;0.474;0.110;239.600;2.200;0.000;0.000;0.000
1/7/2007;19:11:00;0.474;0.112;240.140;2.200;0.000;0.000;0.000
1/7/2007;19:12:00;0.476;0.112;240.310;2.200;0.000;0.000;0.000
1/7/2007;19:13:00;0.416;0.000;239.940;2.000;0.000;0.000;0.000
1/7/2007;19:14:00;0.384;0.000;240.630;1.800;0.000;0.000;0.000
1/7/2007;19:15:00;0.384;0.000;240.560;1.800;0.000;0.000;0.000
1/7/2007;19:16:00;0.472;0.078;240.300;2.400;0.000;0.000;0.000
1/7/2007;19:17:00;0.460;0.086;240.780;2.200;0.000;0.000;0.000
1/7/2007;19:18:00;0.460;0.088;240.900;2.200;0.000;0.000;0.000
1/7/2007;19:19:00;0.458;0.084;240.180;2.200;0.000;0.000;0.000
1/7/2007;19:20:00;0.456;0.082;240.090;2.200;0.000;0.000;0.000
1/7/2007;19:21:00;0.454;0.082;240.170;2.200;0.000;0.000;0.000
1/7/2007;19:22:00;0.446;0.080;240.860;2.200;0.000;0.000;0.000
1/7/2007;19:23:00;0.424;0.064;240.090;2.000;0.000;0.000;0.000
1/7/2007;19:24:00;0.422;0.066;240.110;2.000;0.000;0.000;0.000
1/7/2007;19:25:00;0.422;0.066;240.300;2.000;0.000;0.000;0.000
1/7/2007;19:26:00;0.424;0.066;240.510;2.000;0.000;0.000;0.000
1/7/2007;19:27:00;0.424;0.074;242.360;2.000;0.000;0.000;0.000
1/7/2007;19:28:00;0.422;0.074;242.580;2.000;0.000;0.000;0.000
1/7/2007;19:29:00;0.418;0.064;240.130;2.000;0.000;0.000;0.000
1/7/2007;19:30:00;0.416;0.068;240.360;2.000;0.000;0.000;0.000
1/7/2007;19:31:00;0.362;0.000;240.780;1.800;0.000;0.000;0.000
1/7/2007;19:32:00;0.350;0.000;240.120;1.800;0.000;0.000;0.000
1/7/2007;19:33:00;0.348;0.000;240.710;1.800;0.000;0.000;0.000
1/7/2007;19:34:00;0.346;0.000;241.980;1.800;0.000;0.000;0.000
1/7/2007;19:35:00;0.348;0.000;241.230;1.800;0.000;0.000;0.000
1/7/2007;19:36:00;0.346;0.000;241.540;1.800;0.000;0.000;0.000
1/7/2007;19:37:00;0.346;0.000;242.470;1.800;0.000;0.000;0.000
1/7/2007;19:38:00;0.344;0.000;241.640;1.800;0.000;0.000;0.000
1/7/2007;19:39:00;0.344;0.000;241.280;1.800;0.000;0.000;0.000
1/7/2007;19:40:00;0.344;0.000;240.450;1.800;0.000;0.000;0.000
1/7/2007;19:41:00;0.404;0.000;240.950;2.000;0.000;0.000;0.000
1/7/2007;19:42:00;0.456;0.106;240.480;2.200;0.000;0.000;0.000
1/7/2007;19:43:00;0.452;0.106;240.990;2.200;0.000;0.000;0.000
1/7/2007;19:44:00;0.546;0.102;240.530;2.600;0.000;0.000;0.000
1/7/2007;19:45:00;0.568;0.098;240.070;2.600;0.000;0.000;0.000
1/7/2007;19:46:00;0.566;0.100;240.420;2.600;0.000;0.000;0.000
1/7/2007;19:47:00;0.560;0.102;240.850;2.600;0.000;0.000;0.000
1/7/2007;19:48:00;0.482;0.106;241.420;2.400;0.000;0.000;0.000
1/7/2007;19:49:00;0.570;0.106;241.760;2.600;0.000;0.000;0.000
1/7/2007;19:50:00;0.564;0.096;240.020;2.600;0.000;0.000;0.000
1/7/2007;19:51:00;0.522;0.094;239.140;2.400;0.000;0.000;0.000
1/7/2007;19:52:00;0.506;0.132;239.390;2.400;0.000;0.000;0.000
1/7/2007;19:53:00;0.556;0.210;238.960;2.600;0.000;1.000;0.000
1/7/2007;19:54:00;0.528;0.214;239.390;2.600;0.000;2.000;0.000
1/7/2007;19:55:00;0.528;0.210;239.120;2.600;0.000;1.000;0.000
1/7/2007;19:56:00;0.526;0.208;238.870;2.600;0.000;1.000;0.000
1/7/2007;19:57:00;0.528;0.210;239.220;2.600;0.000;2.000;0.000
1/7/2007;19:58:00;0.530;0.210;238.970;2.600;0.000;1.000;0.000
1/7/2007;19:59:00;0.676;0.206;238.800;3.200;0.000;2.000;0.000
1/7/2007;20:00:00;0.852;0.204;238.820;3.800;0.000;1.000;0.000
1/7/2007;20:01:00;0.870;0.214;238.720;3.800;0.000;1.000;0.000
1/7/2007;20:02:00;0.878;0.218;238.600;3.800;0.000;2.000;0.000
1/7/2007;20:03:00;0.880;0.222;239.110;3.800;0.000;1.000;0.000
1/7/2007;20:04:00;1.450;0.348;238.300;7.200;0.000;2.000;0.000
1/7/2007;20:05:00;1.306;0.380;238.360;6.600;0.000;1.000;0.000
1/7/2007;20:06:00;0.956;0.320;238.650;4.200;0.000;1.000;0.000
1/7/2007;20:07:00;1.566;0.482;238.060;8.000;0.000;2.000;0.000
1/7/2007;20:08:00;0.636;0.330;239.180;3.200;0.000;1.000;0.000
1/7/2007;20:09:00;0.626;0.324;238.880;3.000;0.000;1.000;0.000
1/7/2007;20:10:00;0.596;0.306;238.740;3.000;0.000;1.000;0.000
1/7/2007;20:11:00;0.596;0.306;238.740;3.000;0.000;2.000;0.000
1/7/2007;20:12:00;0.594;0.310;239.400;3.000;0.000;1.000;0.000
1/7/2007;20:13:00;0.592;0.312;239.850;3.000;0.000;1.000;0.000
1/7/2007;20:14:00;0.592;0.316;240.040;3.000;0.000;1.000;0.000
1/7/2007;20:15:00;0.582;0.324;239.930;3.000;0.000;2.000;0.000
1/7/2007;20:16:00;0.584;0.322;239.610;3.000;0.000;1.000;0.000
1/7/2007;20:17:00;0.582;0.322;239.680;3.000;0.000;1.000;0.000
1/7/2007;20:18:00;0.578;0.322;239.440;3.000;0.000;1.000;0.000
1/7/2007;20:19:00;0.576;0.318;239.040;3.000;0.000;2.000;0.000
1/7/2007;20:20:00;0.576;0.318;239.200;3.000;0.000;1.000;0.000
1/7/2007;20:21:00;0.576;0.320;239.190;3.000;0.000;1.000;0.000
1/7/2007;20:22:00;0.574;0.318;239.170;2.800;0.000;1.000;0.000
1/7/2007;20:23:00;0.578;0.322;240.120;3.000;0.000;1.000;0.000
1/7/2007;20:24:00;0.578;0.326;240.530;3.000;0.000;1.000;0.000
1/7/2007;20:25:00;0.576;0.326;240.250;3.000;0.000;2.000;0.000
1/7/2007;20:26:00;0.526;0.254;240.850;2.600;0.000;1.000;0.000
1/7/2007;20:27:00;0.484;0.194;240.420;2.400;0.000;1.000;0.000
1/7/2007;20:28:00;0.484;0.196;241.140;2.400;0.000;1.000;0.000
1/7/2007;20:29:00;0.484;0.196;241.130;2.400;0.000;1.000;0.000
1/7/2007;20:30:00;0.486;0.198;241.850;2.400;0.000;2.000;0.000
1/7/2007;20:31:00;0.486;0.202;242.200;2.400;0.000;1.000;0.000
1/7/2007;20:32:00;0.484;0.202;242.480;2.400;0.000;1.000;0.000
1/7/2007;20:33:00;0.492;0.206;242.520;2.400;0.000;1.000;0.000
1/7/2007;20:34:00;0.484;0.204;242.300;2.400;0.000;1.000;0.000
1/7/2007;20:35:00;0.486;0.204;242.200;2.400;0.000;1.000;0.000
1/7/2007;20:36:00;0.484;0.202;241.270;2.400;0.000;2.000;0.000
1/7/2007;20:37:00;0.484;0.196;240.560;2.400;0.000;1.000;0.000
1/7/2007;20:38:00;0.484;0.196;240.830;2.400;0.000;1.000;0.000
1/7/2007;20:39:00;0.508;0.198;240.930;2.400;0.000;1.000;0.000
1/7/2007;20:40:00;0.492;0.196;240.860;2.400;0.000;1.000;0.000
1/7/2007;20:41:00;0.492;0.188;240.470;2.400;0.000;1.000;0.000
1/7/2007;20:42:00;0.492;0.186;239.870;2.400;0.000;1.000;0.000
1/7/2007;20:43:00;0.490;0.184;239.480;2.400;0.000;2.000;0.000
1/7/2007;20:44:00;0.490;0.180;239.070;2.400;0.000;1.000;0.000
1/7/2007;20:45:00;0.488;0.180;238.950;2.400;0.000;1.000;0.000
1/7/2007;20:46:00;0.488;0.182;239.070;2.400;0.000;1.000;0.000
1/7/2007;20:47:00;0.488;0.180;239.100;2.400;0.000;1.000;0.000
1/7/2007;20:48:00;0.484;0.178;238.340;2.400;0.000;1.000;0.000
1/7/2007;20:49:00;0.486;0.178;238.970;2.400;0.000;2.000;0.000
1/7/2007;20:50:00;0.502;0.178;239.240;2.400;0.000;1.000;0.000
1/7/2007;20:51:00;0.592;0.178;239.430;2.800;0.000;1.000;0.000
1/7/2007;20:52:00;0.482;0.182;239.550;2.400;0.000;1.000;0.000
1/7/2007;20:53:00;0.480;0.186;239.850;2.400;0.000;1.000;0.000
1/7/2007;20:54:00;0.548;0.258;239.980;2.800;0.000;1.000;0.000
1/7/2007;20:55:00;0.586;0.320;239.880;3.000;0.000;1.000;0.000
1/7/2007;20:56:00;0.582;0.318;239.520;3.000;0.000;2.000;0.000
1/7/2007;20:57:00;0.526;0.232;239.780;2.600;0.000;1.000;0.000
1/7/2007;20:58:00;0.516;0.222;240.420;2.600;0.000;1.000;0.000
1/7/2007;20:59:00;0.516;0.220;240.380;2.600;0.000;1.000;0.000
1/7/2007;21:00:00;0.514;0.216;239.590;2.600;0.000;1.000;0.000
1/7/2007;21:01:00;0.514;0.218;239.800;2.600;0.000;1.000;0.000
1/7/2007;21:02:00;0.512;0.218;240.000;2.600;0.000;1.000;0.000
1/7/2007;21:03:00;0.512;0.222;240.620;2.600;0.000;1.000;0.000
1/7/2007;21:04:00;0.512;0.230;241.720;2.600;0.000;2.000;0.000
1/7/2007;21:05:00;0.510;0.228;241.670;2.600;0.000;1.000;0.000
1/7/2007;21:06:00;0.512;0.236;242.820;2.600;0.000;1.000;0.000
1/7/2007;21:07:00;0.510;0.230;241.780;2.600;0.000;1.000;0.000
1/7/2007;21:08:00;0.512;0.226;241.670;2.600;0.000;1.000;0.000
1/7/2007;21:09:00;0.510;0.232;241.950;2.600;0.000;1.000;0.000
1/7/2007;21:10:00;0.510;0.232;242.180;2.600;0.000;1.000;0.000
1/7/2007;21:11:00;0.508;0.236;242.400;2.600;0.000;2.000;0.000
1/7/2007;21:12:00;0.508;0.236;242.640;2.600;0.000;1.000;0.000
1/7/2007;21:13:00;0.508;0.234;242.190;2.600;0.000;1.000;0.000
1/7/2007;21:14:00;0.508;0.236;242.760;2.400;0.000;1.000;0.000
1/7/2007;21:15:00;0.516;0.232;242.900;2.600;0.000;1.000;0.000
1/7/2007;21:16:00;0.520;0.224;242.500;2.400;0.000;1.000;0.000
1/7/2007;21:17:00;0.434;0.090;242.770;2.000;0.000;1.000;0.000
1/7/2007;21:18:00;0.432;0.084;242.850;2.000;0.000;1.000;0.000
1/7/2007;21:19:00;0.428;0.088;243.040;2.000;0.000;2.000;0.000
1/7/2007;21:20:00;0.720;0.090;242.650;3.800;0.000;1.000;0.000
1/7/2007;21:21:00;1.792;0.074;241.330;7.400;0.000;1.000;0.000
1/7/2007;21:22:00;0.634;0.090;243.020;3.200;0.000;1.000;0.000
1/7/2007;21:23:00;0.628;0.108;242.240;3.200;0.000;1.000;0.000
1/7/2007;21:24:00;1.014;0.114;241.970;5.000;0.000;1.000;0.000
1/7/2007;21:25:00;0.662;0.106;242.880;3.400;0.000;1.000;0.000
1/7/2007;21:26:00;0.468;0.092;242.870;2.200;0.000;1.000;0.000
1/7/2007;21:27:00;0.520;0.086;241.800;2.400;0.000;2.000;0.000
1/7/2007;21:28:00;0.526;0.090;242.360;2.400;0.000;1.000;0.000
1/7/2007;21:29:00;0.464;0.092;242.340;2.200;0.000;1.000;0.000
1/7/2007;21:30:00;0.464;0.088;242.100;2.200;0.000;1.000;0.000
1/7/2007;21:31:00;0.698;0.082;241.580;3.000;0.000;1.000;0.000
1/7/2007;21:32:00;0.762;0.088;241.310;3.400;0.000;1.000;0.000
1/7/2007;21:33:00;0.668;0.082;241.350;3.000;0.000;1.000;0.000
1/7/2007;21:34:00;0.632;0.080;241.420;2.800;0.000;1.000;0.000
1/7/2007;21:35:00;0.788;0.100;241.430;3.400;0.000;1.000;0.000
1/7/2007;21:36:00;0.906;0.182;240.950;4.000;0.000;2.000;0.000
1/7/2007;21:37:00;0.946;0.182;241.500;4.000;0.000;1.000;0.000
1/7/2007;21:38:00;1.160;0.270;240.550;5.200;0.000;1.000;0.000
1/7/2007;21:39:00;0.596;0.204;241.160;2.800;0.000;1.000;0.000
1/7/2007;21:40:00;0.762;0.196;241.730;3.400;0.000;1.000;0.000
1/7/2007;21:41:00;1.118;0.200;241.250;4.800;0.000;1.000;0.000
1/7/2007;21:42:00;1.304;0.200;240.730;5.400;0.000;1.000;0.000
1/7/2007;21:43:00;1.334;0.090;240.930;5.600;0.000;0.000;0.000
1/7/2007;21:44:00;1.406;0.076;240.750;5.800;0.000;0.000;0.000
1/7/2007;21:45:00;1.402;0.074;240.490;5.800;0.000;0.000;0.000
1/7/2007;21:46:00;1.278;0.076;240.550;5.400;0.000;0.000;0.000
1/7/2007;21:47:00;1.388;0.206;240.870;5.800;0.000;0.000;0.000
1/7/2007;21:48:00;1.546;0.212;240.990;6.600;0.000;0.000;0.000
1/7/2007;21:49:00;2.448;0.200;239.200;10.200;0.000;0.000;0.000
1/7/2007;21:50:00;2.168;0.106;239.580;9.000;0.000;0.000;0.000
1/7/2007;21:51:00;1.352;0.108;240.220;5.800;0.000;0.000;0.000
1/7/2007;21:52:00;1.362;0.106;240.110;5.800;0.000;0.000;0.000
1/7/2007;21:53:00;1.478;0.106;240.050;6.200;0.000;0.000;0.000
1/7/2007;21:54:00;1.318;0.110;240.460;5.600;0.000;0.000;0.000
1/7/2007;21:55:00;1.262;0.110;240.050;5.400;0.000;0.000;0.000
1/7/2007;21:56:00;1.382;0.108;239.800;5.800;0.000;0.000;0.000
1/7/2007;21:57:00;1.430;0.106;240.160;6.000;0.000;0.000;0.000
1/7/2007;21:58:00;1.636;0.100;239.110;7.000;0.000;0.000;0.000
1/7/2007;21:59:00;1.810;0.092;238.370;7.600;0.000;0.000;0.000
1/7/2007;22:00:00;1.360;0.088;238.720;5.800;0.000;0.000;0.000
1/7/2007;22:01:00;1.668;0.092;238.270;7.200;0.000;0.000;0.000
1/7/2007;22:02:00;1.738;0.098;238.290;7.400;0.000;0.000;0.000
1/7/2007;22:03:00;2.086;0.096;237.520;8.800;0.000;0.000;0.000
1/7/2007;22:04:00;2.342;0.092;236.400;9.800;0.000;0.000;0.000
1/7/2007;22:05:00;2.338;0.092;236.300;9.800;0.000;0.000;0.000
1/7/2007;22:06:00;1.572;0.092;237.570;7.000;0.000;0.000;0.000
1/7/2007;22:07:00;1.046;0.090;238.290;4.400;0.000;0.000;0.000
1/7/2007;22:08:00;0.648;0.058;238.610;2.800;0.000;0.000;0.000
1/7/2007;22:09:00;0.668;0.000;238.560;2.800;0.000;0.000;0.000
1/7/2007;22:10:00;0.664;0.000;238.800;2.800;0.000;0.000;0.000
1/7/2007;22:11:00;0.592;0.048;238.840;2.400;0.000;0.000;0.000
1/7/2007;22:12:00;0.550;0.046;238.910;2.200;0.000;0.000;0.000
1/7/2007;22:13:00;0.550;0.046;238.990;2.200;0.000;0.000;0.000
1/7/2007;22:14:00;0.552;0.000;239.720;2.200;0.000;0.000;0.000
1/7/2007;22:15:00;0.554;0.000;239.860;2.200;0.000;0.000;0.000
1/7/2007;22:16:00;0.552;0.000;239.740;2.200;0.000;0.000;0.000
1/7/2007;22:17:00;0.554;0.000;239.900;2.200;0.000;0.000;0.000
1/7/2007;22:18:00;0.554;0.000;240.050;2.200;0.000;0.000;0.000
1/7/2007;22:19:00;0.552;0.000;239.940;2.200;0.000;0.000;0.000
1/7/2007;22:20:00;0.552;0.000;239.820;2.200;0.000;0.000;0.000
1/7/2007;22:21:00;0.612;0.000;241.150;2.600;0.000;0.000;0.000
1/7/2007;22:22:00;0.634;0.060;241.630;2.600;0.000;0.000;0.000
1/7/2007;22:23:00;0.634;0.060;241.710;2.600;0.000;0.000;0.000
1/7/2007;22:24:00;0.632;0.060;241.420;2.600;0.000;0.000;0.000
1/7/2007;22:25:00;0.632;0.060;241.360;2.600;0.000;0.000;0.000
1/7/2007;22:26:00;0.630;0.060;241.710;2.600;0.000;0.000;0.000
1/7/2007;22:27:00;0.630;0.060;241.660;2.600;0.000;0.000;0.000
1/7/2007;22:28:00;0.630;0.062;242.080;2.600;0.000;0.000;0.000
1/7/2007;22:29:00;0.632;0.064;242.840;2.600;0.000;0.000;0.000
1/7/2007;22:30:00;0.630;0.062;242.380;2.600;0.000;0.000;0.000
1/7/2007;22:31:00;0.626;0.060;241.910;2.600;0.000;0.000;0.000
1/7/2007;22:32:00;0.542;0.060;241.590;2.200;0.000;0.000;0.000
1/7/2007;22:33:00;0.518;0.060;241.760;2.000;0.000;0.000;0.000
1/7/2007;22:34:00;0.516;0.060;241.700;2.000;0.000;0.000;0.000
